,GLD,GDX,positions,num_shares_GLD,num_shares_GDX,cash,holdings,total_asset,transaction_costs,pnl,cumulative_pnl,returns
2024-08-20 12:43:00,231.6,39.38,0,0.0,0.0,99866.33784870736,0.0,99866.33784870736,0.0,0.0,-133.66215129263583,0.0
2024-08-20 12:44:00,231.6,39.4,0,0.0,0.0,99866.33784870736,0.0,99866.33784870736,0.0,0.0,-133.66215129263583,0.0
2024-08-20 12:45:00,231.59,39.4,0,0.0,0.0,99866.33784870736,0.0,99866.33784870736,0.0,0.0,-133.66215129263583,0.0
2024-08-20 12:46:00,231.61,39.41,0,0.0,0.0,99866.33784870736,0.0,99866.33784870736,0.0,0.0,-133.66215129263583,0.0
2024-08-20 12:47:00,231.66,39.43,0,0.0,0.0,99866.33784870736,0.0,99866.33784870736,0.0,0.0,-133.66215129263583,0.0
2024-08-20 12:48:00,231.65,39.44,1,215.55436617463278,-493.43833422181166,69394.37682606193,30471.96102264543,99866.33784870736,0.0,0.0,-133.66215129263583,0.0
2024-08-20 12:49:00,231.63,39.47,1,215.55436617463278,-493.43833422181166,69394.37682606193,30452.846785295285,99847.22361135721,0.0,-19.11423735014978,-152.7763886427856,-0.00019139820045377398
2024-08-20 12:50:00,231.57,39.43,1,215.55436617463278,-493.43833422181166,69394.37682606193,30459.651056693678,99854.0278827556,0.0,6.804271398388664,-145.97211724439694,6.814682624400881e-05
2024-08-20 12:51:00,231.68,39.45,0,0.0,0.0,99867.87009635038,0.0,99867.87009635038,0.0,13.842213594776695,-132.12990364962025,0.0001386244890495547
2024-08-20 12:52:00,231.71,39.46,0,0.0,0.0,99867.87009635038,0.0,99867.87009635038,0.0,0.0,-132.12990364962025,0.0
2024-08-20 12:53:00,231.74,39.45,-1,-215.47395809172,493.3208236936238,130340.29864981212,-30472.42855346173,99867.87009635038,0.0,0.0,-132.12990364962025,0.0
2024-08-20 12:54:00,231.8,39.45,-1,-215.47395809172,493.3208236936238,130340.29864981212,-30485.356990947235,99854.94165886487,0.0,-12.928437485505128,-145.05834113512537,-0.00012945542418230094
2024-08-20 12:55:00,231.93,39.48,-1,-215.47395809172,493.3208236936238,130340.29864981212,-30498.568980788357,99841.72966902376,0.0,-13.211989841118339,-158.2703309762437,-0.00013231182775363948
2024-08-20 12:56:00,231.92,39.46,-1,-215.47395809172,493.3208236936238,130340.29864981212,-30506.2806576813,99834.01799213082,0.0,-7.711676892940886,-165.9820078691846,-7.723901537470823e-05
2024-08-20 12:57:00,231.91,39.47,-1,-215.47395809172,493.3208236936238,130340.29864981212,-30499.192709863448,99841.10593994867,0.0,7.087947817854001,-158.8940600513306,7.099732095738887e-05
2024-08-20 12:58:00,231.9,39.47,0,0.0,0.0,99843.26067952957,0.0,99843.26067952957,0.0,2.1547395809029695,-156.73932047042763,2.1581687829064222e-05
2024-08-20 12:59:00,231.91,39.46,-1,-215.2629482978948,493.0742725521296,130308.18022438732,-30464.919544857752,99843.26067952957,0.0,0.0,-156.73932047042763,0.0
2024-08-20 13:00:00,231.79,39.38,-1,-215.2629482978948,493.0742725521296,130308.18022438732,-30478.53393286617,99829.64629152116,0.0,-13.614388008412789,-170.35370847884042,-0.00013635760606933722
2024-08-20 13:01:00,231.8,39.39,-1,-215.2629482978948,493.0742725521296,130308.18022438732,-30475.755819623635,99832.42440476369,0.0,2.7781132425297983,-167.57559523631062,2.7828539374219474e-05
2024-08-20 13:02:00,231.7,39.37,0,0.0,0.0,99844.08921414244,0.0,99844.08921414244,0.0,11.66480937875167,-155.91078585755895,0.00011684389564114994
2024-08-20 13:03:00,231.85,39.4,-1,-215.32044255799534,493.82924501420536,130309.26156765397,-30465.17235351153,99844.08921414244,0.0,0.0,-155.91078585755895,0.0
2024-08-20 13:04:00,231.8,39.39,0,0.0,0.0,99849.9169438202,0.0,99849.9169438202,0.0,5.827729677752359,-150.0830561798066,5.836829925165432e-05
2024-08-20 13:05:00,231.85,39.39,-1,-215.33301044602155,493.98344549636676,130316.86749762841,-30466.95055380821,99849.9169438202,0.0,0.0,-150.0830561798066,0.0
2024-08-20 13:06:00,231.96,39.43,-1,-215.33301044602155,493.98344549636676,130316.86749762841,-30470.877847137413,99845.989650491,0.0,-3.9272933291940717,-154.01034950900066,-3.9331963905375744e-05
2024-08-20 13:07:00,232.0,39.44,-1,-215.33301044602155,493.98344549636676,130316.86749762841,-30474.55133310029,99842.31616452812,0.0,-3.6734859628777485,-157.6838354718784,-3.67915223810078e-05
2024-08-20 13:08:00,232.13,39.48,-1,-215.33301044602155,493.98344549636676,130316.86749762841,-30482.78528663842,99834.08221098999,0.0,-8.233953538132482,-165.9177890100109,-8.246957657276344e-05
2024-08-20 13:09:00,232.09,39.49,0,0.0,0.0,99847.63536586279,0.0,99847.63536586279,0.0,13.553154872803134,-152.36463413720776,0.00013575679339816737
2024-08-20 13:10:00,232.13,39.45,-1,-215.06835688162408,493.2208694851108,130313.88974760656,-30466.254381743773,99847.63536586279,0.0,0.0,-152.36463413720776,0.0
2024-08-20 13:11:00,232.06,39.46,0,0.0,0.0,99867.62235953935,0.0,99867.62235953935,0.0,19.986993676560814,-132.37764046064694,0.00020017493256929697
2024-08-20 13:12:00,231.96,39.42,0,0.0,0.0,99867.62235953935,0.0,99867.62235953935,0.0,0.0,-132.37764046064694,0.0
2024-08-20 13:13:00,231.97,39.41,0,0.0,0.0,99867.62235953935,0.0,99867.62235953935,0.0,0.0,-132.37764046064694,0.0
2024-08-20 13:14:00,231.94,39.36,-1,-215.2876225738108,494.44761731731205,130339.97532169963,-30472.352962160276,99867.62235953935,0.0,0.0,-132.37764046064694,0.0
2024-08-20 13:15:00,231.95,39.38,-1,-215.2876225738108,494.44761731731205,130339.97532169963,-30464.616886039665,99875.35843565996,0.0,7.736076120607322,-124.64156434003962,7.746330530178369e-05
2024-08-20 13:16:00,231.98,39.4,0,0.0,0.0,99878.7887593291,0.0,99878.7887593291,0.0,3.4303236691339407,-121.21124067090568,3.434604614049874e-05
2024-08-20 13:17:00,232.05,39.43,0,0.0,0.0,99878.7887593291,0.0,99878.7887593291,0.0,0.0,-121.21124067090568,0.0
2024-08-20 13:18:00,232.09,39.44,0,0.0,0.0,99878.7887593291,0.0,99878.7887593291,0.0,0.0,-121.21124067090568,0.0
2024-08-20 13:19:00,232.08,39.4,-1,-215.1818096331633,494.0008690966797,130354.54889658446,-30475.76013725537,99878.7887593291,0.0,0.0,-121.21124067090568,0.0
2024-08-20 13:20:00,232.08,39.41,-1,-215.1818096331633,494.0008690966797,130354.54889658446,-30470.820128564403,99883.72876802005,0.0,4.9400086909590755,-116.2712319799466,4.9460038035409326e-05
2024-08-20 13:21:00,232.06,39.4,-1,-215.1818096331633,494.0008690966797,130354.54889658446,-30471.456501062697,99883.09239552176,0.0,-0.6363724982948042,-116.90760447824141,-6.371132777571731e-06
2024-08-20 13:22:00,232.1,39.42,0,0.0,0.0,99884.36514051836,0.0,99884.36514051836,0.0,1.2727449966041604,-115.63485948163725,1.274234673842578e-05
2024-08-20 13:23:00,232.15,39.42,-1,-215.12893633538306,493.77780126916593,130361.82678474703,-30477.46164422866,99884.36514051836,0.0,0.0,-115.63485948163725,0.0
2024-08-20 13:24:00,232.18,39.45,0,0.0,0.0,99892.72460646639,0.0,99892.72460646639,0.0,8.359465948029538,-107.27539353360771,8.369143595476913e-05
2024-08-20 13:25:00,232.15,39.43,0,0.0,0.0,99892.72460646639,0.0,99892.72460646639,0.0,0.0,-107.27539353360771,0.0
2024-08-20 13:26:00,232.14,39.44,0,0.0,0.0,99892.72460646639,0.0,99892.72460646639,0.0,0.0,-107.27539353360771,0.0
2024-08-20 13:27:00,232.16,39.45,0,0.0,0.0,99892.72460646639,0.0,99892.72460646639,0.0,0.0,-107.27539353360771,0.0
2024-08-20 13:28:00,232.18,39.44,0,0.0,0.0,99892.72460646639,0.0,99892.72460646639,0.0,0.0,-107.27539353360771,0.0
2024-08-20 13:29:00,232.24,39.46,-1,-215.06356486063208,493.3185493278073,130372.73695322432,-30480.012346757918,99892.72460646639,0.0,0.0,-107.27539353360771,0.0
2024-08-20 13:30:00,232.17,39.41,-1,-215.06356486063208,493.3185493278073,130372.73695322432,-30489.623824684062,99883.11312854025,0.0,-9.611477926140651,-116.88687145974836,-9.621799749681692e-05
2024-08-20 13:31:00,232.17,39.41,-1,-215.06356486063208,493.3185493278073,130372.73695322432,-30489.623824684062,99883.11312854025,0.0,0.0,-116.88687145974836,0.0
2024-08-20 13:32:00,232.02,39.37,0,0.0,0.0,99895.63992129623,0.0,99895.63992129623,0.0,12.526792755976203,-104.36007870377216,0.00012541452066927583
2024-08-20 13:33:00,232.03,39.38,0,0.0,0.0,99895.63992129623,0.0,99895.63992129623,0.0,0.0,-104.36007870377216,0.0
2024-08-20 13:34:00,232.06,39.38,0,0.0,0.0,99895.63992129623,0.0,99895.63992129623,0.0,0.0,-104.36007870377216,0.0
2024-08-20 13:35:00,232.11,39.4,0,0.0,0.0,99895.63992129623,0.0,99895.63992129623,0.0,0.0,-104.36007870377216,0.0
2024-08-20 13:36:00,232.14,39.4,-1,-215.16248798418246,494.08421500786324,130376.54181063453,-30480.901889338304,99895.63992129623,0.0,0.0,-104.36007870377216,0.0
